 ssid      name                                 ss created           ss completed     volume         pool              size  lvl
2052095786 RMAN:Manthan_rman_MANTHAN_12_08_2019_r2u90240_1_1.bkp 12-08-2019 02:18:42 12-08-2019 02:18:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1793 KB full
2052095786 RMAN:Manthan_rman_MANTHAN_12_08_2019_r2u90240_1_1.bkp 12-08-2019 02:18:42 12-08-2019 02:18:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1793 KB full
2035318577 RMAN:Manthan_rman_MANTHAN_12_08_2019_r3u90247_1_1.bkp 12-08-2019 02:18:49 12-08-2019 02:18:52 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2049 KB full
2035318577 RMAN:Manthan_rman_MANTHAN_12_08_2019_r3u90247_1_1.bkp 12-08-2019 02:18:49 12-08-2019 02:18:52 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2049 KB full
2018541396 RMAN:Manthan_rman_MANTHAN_12_08_2019_r4u9025a_1_1.bkp 12-08-2019 02:19:24 12-08-2019 02:19:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 80 MB full
2018541396 RMAN:Manthan_rman_MANTHAN_12_08_2019_r4u9025a_1_1.bkp 12-08-2019 02:19:24 12-08-2019 02:19:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 80 MB full
2001764180 RMAN:Manthan_rman_MANTHAN_12_08_2019_r5u9025a_1_1.bkp 12-08-2019 02:19:24 12-08-2019 02:20:50 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 188 MB full
2001764180 RMAN:Manthan_rman_MANTHAN_12_08_2019_r5u9025a_1_1.bkp 12-08-2019 02:19:24 12-08-2019 02:20:50 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 188 MB full
1984987001 RMAN:Manthan_rman_MANTHAN_12_08_2019_r6u9025p_1_1.bkp 12-08-2019 02:20:01 12-08-2019 02:20:04 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
1984987001 RMAN:Manthan_rman_MANTHAN_12_08_2019_r6u9025p_1_1.bkp 12-08-2019 02:20:01 12-08-2019 02:20:04 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
1968209800 RMAN:Manthan_rman_MANTHAN_12_08_2019_r7u9026s_1_1.bkp 12-08-2019 02:20:16 12-08-2019 02:20:18 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
1968209800 RMAN:Manthan_rman_MANTHAN_12_08_2019_r7u9026s_1_1.bkp 12-08-2019 02:20:16 12-08-2019 02:20:18 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
1951432591 RMAN:Manthan_rman_MANTHAN_12_08_2019_r8u90274_1_1.bkp 12-08-2019 02:20:23 12-08-2019 02:20:23 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
1951432591 RMAN:Manthan_rman_MANTHAN_12_08_2019_r8u90274_1_1.bkp 12-08-2019 02:20:23 12-08-2019 02:20:23 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
1901101647 RMAN:Manthan_arc_1016072947_65386_%r.arc 12-08-2019 02:32:07 12-08-2019 02:35:07 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 146 MB full
1901101647 RMAN:Manthan_arc_1016072947_65386_%r.arc 12-08-2019 02:32:07 12-08-2019 02:35:07 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 146 MB full
1884324561 RMAN:Manthan_arc_1016072947_65385_%r.arc 12-08-2019 02:34:17 12-08-2019 02:35:54 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 102 MB full
1884324561 RMAN:Manthan_arc_1016072947_65385_%r.arc 12-08-2019 02:34:17 12-08-2019 02:35:54 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 102 MB full
1800438721 RMAN:control_MANTHAN_rbu9036e_1_1_20190812.ctl 12-08-2019 02:38:17 12-08-2019 02:38:26 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
1800438721 RMAN:control_MANTHAN_rbu9036e_1_1_20190812.ctl 12-08-2019 02:38:17 12-08-2019 02:38:26 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
1783661518 RMAN:Manthan_spfile_rcu90394_1_1  12-08-2019 02:38:30   12-08-2019 02:38:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
1783661518 RMAN:Manthan_spfile_rcu90394_1_1  12-08-2019 02:38:30   12-08-2019 02:38:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
743479151  /backup/manthan/EXPORT            12-08-2019 04:02:15   12-08-2019 05:53:26 PROVSNLFLDLY.001 PROVSNLFLDLY 181 GB incr
743479151  /backup/manthan/EXPORT            12-08-2019 04:02:15   12-08-2019 05:53:26 VSNLWebCLN.001 VSNL Web CLN   181 GB incr
3008415816 /nsr/applogs                      12-08-2019 07:30:40   12-08-2019 07:30:42 PRORMANNSRMSGLog.001 PRORMANNSRMSGLog 20 MB full
3008415816 /nsr/applogs                      12-08-2019 07:30:40   12-08-2019 07:30:42 RMANNSRMSGLogCLN.001 RMANNSRMSGLogCLN 20 MB full
106017137  RMAN:Manthan_rman_MANTHAN_13_08_2019_rdu92elv_1_1.bkp 13-08-2019 00:05:29 13-08-2019 00:09:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 6227 MB full
106017137  RMAN:Manthan_rman_MANTHAN_13_08_2019_rdu92elv_1_1.bkp 13-08-2019 00:05:29 13-08-2019 00:09:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 6227 MB full
89239921   RMAN:Manthan_rman_MANTHAN_13_08_2019_rgu92elv_1_1.bkp 13-08-2019 00:05:29 13-08-2019 00:06:27 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 42 MB full
89239921   RMAN:Manthan_rman_MANTHAN_13_08_2019_rgu92elv_1_1.bkp 13-08-2019 00:05:29 13-08-2019 00:06:27 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 42 MB full
72462706   RMAN:Manthan_rman_MANTHAN_13_08_2019_reu92elv_1_1.bkp 13-08-2019 00:05:30 13-08-2019 01:29:51 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5185 MB full
72462706   RMAN:Manthan_rman_MANTHAN_13_08_2019_reu92elv_1_1.bkp 13-08-2019 00:05:30 13-08-2019 01:29:51 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5185 MB full
55685490   RMAN:Manthan_rman_MANTHAN_13_08_2019_rfu92elv_1_1.bkp 13-08-2019 00:05:30 13-08-2019 00:06:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 38 MB full
55685490   RMAN:Manthan_rman_MANTHAN_13_08_2019_rfu92elv_1_1.bkp 13-08-2019 00:05:30 13-08-2019 00:06:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 38 MB full
4283543988 RMAN:Manthan_rman_MANTHAN_13_08_2019_rhu92eoa_1_1.bkp 13-08-2019 00:06:36 13-08-2019 00:07:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 43 MB full
4283543988 RMAN:Manthan_rman_MANTHAN_13_08_2019_rhu92eoa_1_1.bkp 13-08-2019 00:06:36 13-08-2019 00:07:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 43 MB full
4266766772 RMAN:Manthan_rman_MANTHAN_13_08_2019_riu92eoa_1_1.bkp 13-08-2019 00:06:36 13-08-2019 00:07:19 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 31 MB full
4266766772 RMAN:Manthan_rman_MANTHAN_13_08_2019_riu92eoa_1_1.bkp 13-08-2019 00:06:36 13-08-2019 00:07:19 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 31 MB full
4182880748 RMAN:Manthan_rman_MANTHAN_13_08_2019_rju92eq1_1_1.bkp 13-08-2019 00:07:32 13-08-2019 00:08:18 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 30 MB full
4182880748 RMAN:Manthan_rman_MANTHAN_13_08_2019_rju92eq1_1_1.bkp 13-08-2019 00:07:32 13-08-2019 00:08:18 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 30 MB full
4166103539 RMAN:Manthan_rman_MANTHAN_13_08_2019_rku92eq8_1_1.bkp 13-08-2019 00:07:39 13-08-2019 00:08:27 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 33 MB full
4166103539 RMAN:Manthan_rman_MANTHAN_13_08_2019_rku92eq8_1_1.bkp 13-08-2019 00:07:39 13-08-2019 00:08:27 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 33 MB full
4098994720 RMAN:Manthan_rman_MANTHAN_13_08_2019_rlu92erl_1_1.bkp 13-08-2019 00:08:24 13-08-2019 00:09:07 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 34 MB full
4098994720 RMAN:Manthan_rman_MANTHAN_13_08_2019_rlu92erl_1_1.bkp 13-08-2019 00:08:24 13-08-2019 00:09:07 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 34 MB full
4031885871 RMAN:Manthan_rman_MANTHAN_13_08_2019_rmu92es4_1_1.bkp 13-08-2019 00:08:39 13-08-2019 00:09:19 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 34 MB full
4031885871 RMAN:Manthan_rman_MANTHAN_13_08_2019_rmu92es4_1_1.bkp 13-08-2019 00:08:39 13-08-2019 00:09:19 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 34 MB full
3914445394 RMAN:Manthan_rman_MANTHAN_13_08_2019_rnu92et8_1_1.bkp 13-08-2019 00:09:14 13-08-2019 00:12:58 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5238 MB full
3914445394 RMAN:Manthan_rman_MANTHAN_13_08_2019_rnu92et8_1_1.bkp 13-08-2019 00:09:14 13-08-2019 00:12:58 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5238 MB full
3880890978 RMAN:Manthan_rman_MANTHAN_13_08_2019_rou92etn_1_1.bkp 13-08-2019 00:09:30 13-08-2019 00:10:20 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 35 MB full
3880890978 RMAN:Manthan_rman_MANTHAN_13_08_2019_rou92etn_1_1.bkp 13-08-2019 00:09:30 13-08-2019 00:10:20 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 35 MB full
3864113776 RMAN:Manthan_rman_MANTHAN_13_08_2019_rpu92eu6_1_1.bkp 13-08-2019 00:09:44 13-08-2019 00:10:29 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 72 MB full
3864113776 RMAN:Manthan_rman_MANTHAN_13_08_2019_rpu92eu6_1_1.bkp 13-08-2019 00:09:44 13-08-2019 00:10:29 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 72 MB full
3847336605 RMAN:Manthan_rman_MANTHAN_13_08_2019_rqu92evj_1_1.bkp 13-08-2019 00:10:29 13-08-2019 00:13:50 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5228 MB full
3847336605 RMAN:Manthan_rman_MANTHAN_13_08_2019_rqu92evj_1_1.bkp 13-08-2019 00:10:29 13-08-2019 00:13:50 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5228 MB full
3813782180 RMAN:Manthan_rman_MANTHAN_13_08_2019_rru92evq_1_1.bkp 13-08-2019 00:10:36 13-08-2019 00:11:07 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 37 MB full
3813782180 RMAN:Manthan_rman_MANTHAN_13_08_2019_rru92evq_1_1.bkp 13-08-2019 00:10:36 13-08-2019 00:11:07 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 37 MB full
3713118920 RMAN:Manthan_rman_MANTHAN_13_08_2019_rsu92f0t_1_1.bkp 13-08-2019 00:11:12 13-08-2019 00:17:04 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5114 MB full
3713118920 RMAN:Manthan_rman_MANTHAN_13_08_2019_rsu92f0t_1_1.bkp 13-08-2019 00:11:12 13-08-2019 00:17:04 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5114 MB full
3662787387 RMAN:Manthan_rman_MANTHAN_13_08_2019_rtu92f4g_1_1.bkp 13-08-2019 00:13:07 13-08-2019 00:16:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5242 MB full
3662787387 RMAN:Manthan_rman_MANTHAN_13_08_2019_rtu92f4g_1_1.bkp 13-08-2019 00:13:07 13-08-2019 00:16:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5242 MB full
3612455794 RMAN:Manthan_rman_MANTHAN_13_08_2019_ruu92f67_1_1.bkp 13-08-2019 00:14:02 13-08-2019 00:14:33 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
3612455794 RMAN:Manthan_rman_MANTHAN_13_08_2019_ruu92f67_1_1.bkp 13-08-2019 00:14:02 13-08-2019 00:14:33 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
3595678623 RMAN:Manthan_rman_MANTHAN_13_08_2019_rvu92f7k_1_1.bkp 13-08-2019 00:14:47 13-08-2019 00:18:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5239 MB full
3595678623 RMAN:Manthan_rman_MANTHAN_13_08_2019_rvu92f7k_1_1.bkp 13-08-2019 00:14:47 13-08-2019 00:18:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5239 MB full
3528569874 RMAN:Manthan_rman_MANTHAN_13_08_2019_s0u92fb8_1_1.bkp 13-08-2019 00:16:42 13-08-2019 00:17:09 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
3528569874 RMAN:Manthan_rman_MANTHAN_13_08_2019_s0u92fb8_1_1.bkp 13-08-2019 00:16:42 13-08-2019 00:17:09 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
3444683829 RMAN:Manthan_rman_MANTHAN_13_08_2019_s1u92fcb_1_1.bkp 13-08-2019 00:17:17 13-08-2019 01:00:28 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4633 MB full
3444683829 RMAN:Manthan_rman_MANTHAN_13_08_2019_s1u92fcb_1_1.bkp 13-08-2019 00:17:17 13-08-2019 01:00:28 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4633 MB full
3427906613 RMAN:Manthan_rman_MANTHAN_13_08_2019_s2u92fcb_1_1.bkp 13-08-2019 00:17:17 13-08-2019 00:19:49 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3795 MB full
3427906613 RMAN:Manthan_rman_MANTHAN_13_08_2019_s2u92fcb_1_1.bkp 13-08-2019 00:17:17 13-08-2019 00:19:49 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3795 MB full
3243357322 RMAN:Manthan_rman_MANTHAN_13_08_2019_s3u92ff0_1_1.bkp 13-08-2019 00:18:42 13-08-2019 00:25:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4062 MB full
3243357322 RMAN:Manthan_rman_MANTHAN_13_08_2019_s3u92ff0_1_1.bkp 13-08-2019 00:18:42 13-08-2019 00:25:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4062 MB full
3008476374 RMAN:Manthan_rman_MANTHAN_13_08_2019_s4u92fhb_1_1.bkp 13-08-2019 00:19:58 13-08-2019 00:24:15 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4189 MB full
3008476374 RMAN:Manthan_rman_MANTHAN_13_08_2019_s4u92fhb_1_1.bkp 13-08-2019 00:19:58 13-08-2019 00:24:15 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4189 MB full
2538714591 RMAN:Manthan_rman_MANTHAN_13_08_2019_s5u92fpk_1_1.bkp 13-08-2019 00:24:23 13-08-2019 00:36:33 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3296 MB full
2538714591 RMAN:Manthan_rman_MANTHAN_13_08_2019_s5u92fpk_1_1.bkp 13-08-2019 00:24:23 13-08-2019 00:36:33 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3296 MB full
2320610878 RMAN:Manthan_rman_MANTHAN_13_08_2019_s6u92fsj_1_1.bkp 13-08-2019 00:25:58 13-08-2019 00:43:03 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4193 MB full
2320610878 RMAN:Manthan_rman_MANTHAN_13_08_2019_s6u92fsj_1_1.bkp 13-08-2019 00:25:58 13-08-2019 00:43:03 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4193 MB full
1280424131 RMAN:Manthan_rman_MANTHAN_13_08_2019_s7u92ggp_1_1.bkp 13-08-2019 00:36:43 13-08-2019 00:43:13 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4189 MB full
1280424131 RMAN:Manthan_rman_MANTHAN_13_08_2019_s7u92ggp_1_1.bkp 13-08-2019 00:36:43 13-08-2019 00:43:13 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4189 MB full
38910533   RMAN:Manthan_rman_MANTHAN_13_08_2019_s8u92gsq_1_1.bkp 13-08-2019 00:43:09 13-08-2019 00:45:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2475 MB full
38910533   RMAN:Manthan_rman_MANTHAN_13_08_2019_s8u92gsq_1_1.bkp 13-08-2019 00:43:09 13-08-2019 00:45:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2475 MB full
4233214548 RMAN:Manthan_rman_MANTHAN_13_08_2019_s9u92gt9_1_1.bkp 13-08-2019 00:43:24 13-08-2019 01:03:11 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4193 MB full
4233214548 RMAN:Manthan_rman_MANTHAN_13_08_2019_s9u92gt9_1_1.bkp 13-08-2019 00:43:24 13-08-2019 01:03:11 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4193 MB full
4082219739 RMAN:Manthan_rman_MANTHAN_13_08_2019_sau92h1g_1_1.bkp 13-08-2019 00:45:39 13-08-2019 01:04:18 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
4082219739 RMAN:Manthan_rman_MANTHAN_13_08_2019_sau92h1g_1_1.bkp 13-08-2019 00:45:39 13-08-2019 01:04:18 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2421276250 RMAN:Manthan_rman_MANTHAN_13_08_2019_sbu92htg_1_1.bkp 13-08-2019 01:00:34 13-08-2019 01:05:19 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2421276250 RMAN:Manthan_rman_MANTHAN_13_08_2019_sbu92htg_1_1.bkp 13-08-2019 01:00:34 13-08-2019 01:05:19 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2136063745 RMAN:Manthan_rman_MANTHAN_13_08_2019_scu92i2l_1_1.bkp 13-08-2019 01:03:21 13-08-2019 01:34:37 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2136063745 RMAN:Manthan_rman_MANTHAN_13_08_2019_scu92i2l_1_1.bkp 13-08-2019 01:03:21 13-08-2019 01:34:37 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2085732160 RMAN:Manthan_rman_MANTHAN_13_08_2019_sdu92i4m_1_1.bkp 13-08-2019 01:04:24 13-08-2019 01:09:04 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4191 MB full
2085732160 RMAN:Manthan_rman_MANTHAN_13_08_2019_sdu92i4m_1_1.bkp 13-08-2019 01:04:24 13-08-2019 01:09:04 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4191 MB full
1917960065 RMAN:Manthan_rman_MANTHAN_13_08_2019_seu92i6n_1_1.bkp 13-08-2019 01:05:29 13-08-2019 01:08:24 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3216 MB full
1917960065 RMAN:Manthan_rman_MANTHAN_13_08_2019_seu92i6n_1_1.bkp 13-08-2019 01:05:29 13-08-2019 01:08:24 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3216 MB full
1800519739 RMAN:Manthan_rman_MANTHAN_13_08_2019_sfu92icg_1_1.bkp 13-08-2019 01:08:35 13-08-2019 01:23:15 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4186 MB full
1800519739 RMAN:Manthan_rman_MANTHAN_13_08_2019_sfu92icg_1_1.bkp 13-08-2019 01:08:35 13-08-2019 01:23:15 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4186 MB full
1783742558 RMAN:Manthan_rman_MANTHAN_13_08_2019_sgu92idj_1_1.bkp 13-08-2019 01:09:10 13-08-2019 01:39:32 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
1783742558 RMAN:Manthan_rman_MANTHAN_13_08_2019_sgu92idj_1_1.bkp 13-08-2019 01:09:10 13-08-2019 01:39:32 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
592561077  RMAN:Manthan_rman_MANTHAN_13_08_2019_shu92j8b_1_1.bkp 13-08-2019 01:23:25 13-08-2019 01:37:50 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4185 MB full
592561077  RMAN:Manthan_rman_MANTHAN_13_08_2019_shu92j8b_1_1.bkp 13-08-2019 01:23:25 13-08-2019 01:37:50 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4185 MB full
290571585  RMAN:Manthan_rman_MANTHAN_13_08_2019_siu92jkm_1_1.bkp 13-08-2019 01:30:01 13-08-2019 01:39:53 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3397 MB full
290571585  RMAN:Manthan_rman_MANTHAN_13_08_2019_siu92jkm_1_1.bkp 13-08-2019 01:30:01 13-08-2019 01:39:53 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3397 MB full
4082222687 RMAN:Manthan_rman_MANTHAN_13_08_2019_sju92jtj_1_1.bkp 13-08-2019 01:34:47 13-08-2019 01:38:43 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4177 MB full
4082222687 RMAN:Manthan_rman_MANTHAN_13_08_2019_sju92jtj_1_1.bkp 13-08-2019 01:34:47 13-08-2019 01:38:43 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4177 MB full
3797010209 RMAN:Manthan_rman_MANTHAN_13_08_2019_sku92k3m_1_1.bkp 13-08-2019 01:38:01 13-08-2019 01:46:37 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4189 MB full
3797010209 RMAN:Manthan_rman_MANTHAN_13_08_2019_sku92k3m_1_1.bkp 13-08-2019 01:38:01 13-08-2019 01:46:37 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4189 MB full
3746678616 RMAN:Manthan_rman_MANTHAN_13_08_2019_slu92k5d_1_1.bkp 13-08-2019 01:38:56 13-08-2019 01:42:56 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4135 MB full
3746678616 RMAN:Manthan_rman_MANTHAN_13_08_2019_slu92k5d_1_1.bkp 13-08-2019 01:38:56 13-08-2019 01:42:56 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4135 MB full
3646015365 RMAN:Manthan_rman_MANTHAN_13_08_2019_smu92k6q_1_1.bkp 13-08-2019 01:39:41 13-08-2019 01:47:12 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3323 MB full
3646015365 RMAN:Manthan_rman_MANTHAN_13_08_2019_smu92k6q_1_1.bkp 13-08-2019 01:39:41 13-08-2019 01:47:12 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3323 MB full
3595683742 RMAN:Manthan_rman_MANTHAN_13_08_2019_snu92k7k_1_1.bkp 13-08-2019 01:40:06 13-08-2019 01:44:14 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
3595683742 RMAN:Manthan_rman_MANTHAN_13_08_2019_snu92k7k_1_1.bkp 13-08-2019 01:40:06 13-08-2019 01:44:14 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
3360802893 RMAN:Manthan_rman_MANTHAN_13_08_2019_sou92kd3_1_1.bkp 13-08-2019 01:43:01 13-08-2019 01:50:49 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4190 MB full
3360802893 RMAN:Manthan_rman_MANTHAN_13_08_2019_sou92kd3_1_1.bkp 13-08-2019 01:43:01 13-08-2019 01:50:49 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4190 MB full
3226585250 RMAN:Manthan_rman_MANTHAN_13_08_2019_spu92kfo_1_1.bkp 13-08-2019 01:44:26 13-08-2019 01:46:20 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2375 MB full
3226585250 RMAN:Manthan_rman_MANTHAN_13_08_2019_spu92kfo_1_1.bkp 13-08-2019 01:44:26 13-08-2019 01:46:20 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2375 MB full
3008481568 RMAN:Manthan_rman_MANTHAN_13_08_2019_squ92kjl_1_1.bkp 13-08-2019 01:46:32 13-08-2019 02:00:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
3008481568 RMAN:Manthan_rman_MANTHAN_13_08_2019_squ92kjl_1_1.bkp 13-08-2019 01:46:32 13-08-2019 02:00:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2991704367 RMAN:Manthan_rman_MANTHAN_13_08_2019_sru92kk4_1_1.bkp 13-08-2019 01:46:47 13-08-2019 02:01:53 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4193 MB full
2991704367 RMAN:Manthan_rman_MANTHAN_13_08_2019_sru92kk4_1_1.bkp 13-08-2019 01:46:47 13-08-2019 02:01:53 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4193 MB full
2924595538 RMAN:Manthan_rman_MANTHAN_13_08_2019_ssu92kl7_1_1.bkp 13-08-2019 01:47:22 13-08-2019 01:52:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2924595538 RMAN:Manthan_rman_MANTHAN_13_08_2019_ssu92kl7_1_1.bkp 13-08-2019 01:47:22 13-08-2019 01:52:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2572274217 RMAN:Manthan_rman_MANTHAN_13_08_2019_stu92kru_1_1.bkp 13-08-2019 01:50:57 13-08-2019 01:52:58 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2440 MB full
2572274217 RMAN:Manthan_rman_MANTHAN_13_08_2019_stu92kru_1_1.bkp 13-08-2019 01:50:57 13-08-2019 01:52:58 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2440 MB full
2404502162 RMAN:Manthan_rman_MANTHAN_13_08_2019_suu92kv8_1_1.bkp 13-08-2019 01:52:42 13-08-2019 01:57:16 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2404502162 RMAN:Manthan_rman_MANTHAN_13_08_2019_suu92kv8_1_1.bkp 13-08-2019 01:52:42 13-08-2019 01:57:16 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2354170539 RMAN:Manthan_rman_MANTHAN_13_08_2019_svu92l01_1_1.bkp 13-08-2019 01:53:07 13-08-2019 01:54:16 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 727 MB full
2354170539 RMAN:Manthan_rman_MANTHAN_13_08_2019_svu92l01_1_1.bkp 13-08-2019 01:53:07 13-08-2019 01:54:16 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 727 MB full
